Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Gen,0,0,0,0,0,0,0,0,0,"Gen@0.1.0","8331f56f","Initial package","2018-08-21 17:36:51 -0400"
Gen,447,107,81,25,140,1,93,0,0,"Gen@0.1.0","73947516","Merge pull request #1 from probcomp/20180821-marcoct-julia1.0","2018-08-29 11:37:27 -0400"
Gen,494,120,98,24,151,1,100,0,0,"Gen@0.1.0","4050dec4","Merge pull request #2 from probcomp/20180829-marcoct-compiledbackproptrace","2018-08-30 15:28:14 -0400"
Gen,506,120,103,24,157,1,101,0,0,"Gen@0.1.0","13d87f4c","Merge pull request #3 from probcomp/20180830-marcoct-backprop_params","2018-08-30 18:42:46 -0400"
Gen,511,121,103,24,161,1,101,0,0,"Gen@0.1.0","79744ee2","Reduce code duplication in backprop_params for compiled gf","2018-08-30 19:14:24 -0400"
Gen,534,143,103,24,161,1,102,0,0,"Gen@0.1.0","84428dae","Document distributions","2018-08-31 00:01:47 -0400"
Gen,535,143,103,24,162,1,102,0,0,"Gen@0.1.0","9d8fb249","Merge pull request #4 from probcomp/20180831-marcoct-prettyprint","2018-08-31 02:13:18 -0400"
Gen,535,143,105,22,162,1,102,0,0,"Gen@0.1.0","45d4efe0","#6 Proposals take model trace as 1st arg; Gibbs sampling example","2018-09-03 16:48:39 -0400"
Gen,534,143,104,22,162,1,102,0,0,"Gen@0.1.0","2780f9e6","Remove dead code to_nested_dict","2018-09-04 08:04:38 -0400"
Gen,539,143,104,22,164,1,105,0,0,"Gen@0.1.0","6de2fef7","Merge pull request #9 from probcomp/20180903-marcoct-hmc","2018-09-04 11:46:35 -0400"
Gen,578,161,108,23,171,1,114,0,0,"Gen@0.1.0","a985feb3","Merge pull request #12 from probcomp/20180904-marcoct-fixupdate","2018-09-10 20:43:42 -0400"
Gen,580,162,108,23,172,1,114,0,0,"Gen@0.1.0","02e24fb6","utility for stripping code of line info","2018-09-10 21:45:45 -0400"
Gen,586,162,108,23,172,1,119,0,1,"Gen@0.1.0","f2109688","Merge pull request #14 from probcomp/20180914-marcoct-importance","2018-09-14 17:14:09 -0400"
Gen,588,162,108,23,172,1,121,0,1,"Gen@0.1.0","cd11f456","Add SGD training to inference library","2018-09-19 11:01:16 -0400"
Gen,599,163,108,24,177,1,125,0,1,"Gen@0.1.0","08c581bb","Merge pull request #22 from probcomp/20180938-marcoct-naming","2018-09-28 21:31:54 -0400"
Gen,602,163,110,24,177,1,126,0,1,"Gen@0.1.0","48a90fa6","Add minimal support for backprop_trace and plate","2018-10-09 12:47:31 -0400"
Gen,603,163,110,24,177,2,126,0,1,"Gen@0.1.0","a9ab5b41","Syntactic sugar for selection literals","2018-10-09 12:47:48 -0400"
Gen,609,166,110,24,177,2,129,0,1,"Gen@0.1.0","5ddb1ac4","Add multivariate normal","2018-10-29 16:20:16 -0400"
Gen,657,201,124,23,165,2,141,0,1,"Gen@0.1.0","69bb3185","Merge pull request #28 from probcomp/20181110-marcoct-fixes","2018-11-18 15:33:15 -0500"
Gen,654,201,124,23,165,2,138,0,1,"Gen@0.1.0","65b67d5f","Plate -> Map; fixes","2018-11-18 16:36:59 -0500"
Gen,673,230,106,14,186,1,135,0,1,"Gen@0.1.0","a784f5f9","Merge pull request #30 from probcomp/20181126-marcoct-static","2018-12-04 10:58:43 -0500"
Gen,654,214,104,14,186,1,134,0,1,"Gen@0.1.0","94ff90d8","Remove get_static_argument_types","2018-12-05 23:16:47 -0500"
Gen,656,214,104,14,186,1,136,0,1,"Gen@0.1.0","4fdc6e2d","fixes to map_dist combinator, and add test","2018-12-05 23:47:56 -0500"
Gen,702,199,132,19,199,1,151,0,1,"Gen@0.1.0","c7597016","Merge pull request #35 from probcomp/20181206-marcoct-gfi","2018-12-17 11:39:35 -0500"
